Date,Open,High,Low,Close,Adj Close,Volume
2020-07-27 04:00:00+00:00,229.44,231.9,228.96,230.08,230.08,25039.0
2020-07-28 04:00:00+00:00,230.59,230.7,227.12,227.12,227.12,55324.0
2020-07-29 04:00:00+00:00,228.24,228.83,227.16,227.9,227.9,63022.0
2020-07-30 04:00:00+00:00,224.5,226.39,220.99,225.68,225.68,38463.0
2020-07-31 04:00:00+00:00,229.7,230.14,225.4,228.19,228.19,31049.0
2020-08-03 04:00:00+00:00,230.85,231.03,227.6,227.77,227.77,42003.0
2020-08-04 04:00:00+00:00,226.23,228.75,226.13,227.15,227.15,47854.0
2020-08-05 04:00:00+00:00,230.58,234.15,230.33,231.31,231.31,49763.0
2020-08-06 04:00:00+00:00,230.93,231.12,228.08,229.94,229.94,66258.0
2020-08-07 04:00:00+00:00,228.24,228.98,227.17,228.4,228.4,79698.0
2020-08-10 04:00:00+00:00,226.09,227.35,225.42,226.69,226.69,31914.0
2020-08-11 04:00:00+00:00,230.99,231.26,227.99,228.27,228.27,73497.0
2020-08-12 04:00:00+00:00,230.85,233.9,230.8,231.79,231.79,27063.0
2020-08-13 04:00:00+00:00,230.83,232.95,230.83,232.32,232.32,17928.0
2020-08-14 04:00:00+00:00,230.86,232.36,230.68,231.54,231.54,11464.0
2020-08-17 04:00:00+00:00,232.75,233.07,230.72,231.55,231.55,24630.0
2020-08-18 04:00:00+00:00,232.82,233.18,229.47,230.1,230.1,20315.0
2020-08-19 04:00:00+00:00,231.63,232.28,229.98,230.33,230.33,24844.0
2020-08-20 04:00:00+00:00,227.94,228.94,227.3,228.85,228.85,48949.0
2020-08-21 04:00:00+00:00,224.26,228.29,224.26,227.66,227.66,34269.0
2020-08-24 04:00:00+00:00,233.3,233.7,231.84,232.11,232.11,39659.0
2020-08-25 04:00:00+00:00,233.43,234.21,232.63,233.0,233.0,17041.0
2020-08-26 04:00:00+00:00,232.71,236.8,232.18,235.75,235.75,13047.0
2020-08-27 04:00:00+00:00,236.56,236.65,233.23,233.93,233.93,35243.0
2020-08-28 04:00:00+00:00,234.63,236.81,233.96,236.47,236.47,21932.0
2020-08-31 04:00:00+00:00,234.9,236.01,232.28,232.9,232.9,54904.0
2020-09-01 04:00:00+00:00,232.89,239.61,231.87,239.48,239.48,87652.0
2020-09-02 04:00:00+00:00,241.03,243.71,239.32,243.46,243.46,79304.0
2020-09-03 04:00:00+00:00,242.4,242.46,231.71,234.23,234.23,80381.0
2020-09-04 04:00:00+00:00,234.84,235.58,227.83,231.76,231.76,76082.0
2020-09-08 04:00:00+00:00,227.89,230.02,226.6,227.22,227.22,68903.0
2020-09-09 04:00:00+00:00,230.62,237.11,230.62,235.04,235.04,20400.0
2020-09-10 04:00:00+00:00,237.06,238.05,231.2,231.23,231.23,37312.0
2020-09-11 04:00:00+00:00,233.77,235.13,233.0,234.06,234.06,23472.0
2020-09-14 04:00:00+00:00,235.53,237.28,234.57,235.08,235.08,20070.0
2020-09-15 04:00:00+00:00,236.43,237.82,234.58,234.58,234.58,34240.0
2020-09-16 04:00:00+00:00,234.17,235.57,232.51,232.84,232.84,52226.0
2020-09-17 04:00:00+00:00,230.38,234.37,230.19,234.37,234.37,24802.0
2020-09-18 04:00:00+00:00,233.44,234.41,229.64,230.65,230.65,30459.0
2020-09-21 04:00:00+00:00,224.55,224.98,219.78,223.13,223.13,92968.0
2020-09-22 04:00:00+00:00,222.51,223.26,221.08,222.93,222.93,51992.0
2020-09-23 04:00:00+00:00,222.49,222.87,218.0,218.0,218.0,56603.0
2020-09-24 04:00:00+00:00,218.24,220.28,217.05,219.17,219.17,28190.0
2020-09-25 04:00:00+00:00,214.76,218.55,214.05,217.77,217.77,124384.0
2020-09-28 04:00:00+00:00,222.61,223.49,221.21,221.92,221.92,24782.0
2020-09-29 04:00:00+00:00,222.26,223.89,221.15,221.18,221.18,31415.0
2020-09-30 04:00:00+00:00,220.93,224.47,220.92,222.7,222.7,38181.0
2020-10-01 04:00:00+00:00,221.46,222.96,217.18,217.8,217.8,159966.0
2020-10-02 04:00:00+00:00,214.69,219.81,214.46,217.3,217.3,102952.0
2020-10-05 04:00:00+00:00,219.28,221.42,219.24,220.03,220.03,88165.0
2020-10-06 04:00:00+00:00,220.94,222.41,216.98,217.43,217.43,49617.0
2020-10-07 04:00:00+00:00,220.0,224.55,219.76,223.68,223.68,61359.0
2020-10-08 04:00:00+00:00,223.53,224.9,221.87,222.5,222.5,73763.0
2020-10-09 04:00:00+00:00,223.57,225.71,223.45,224.68,224.68,91516.0
2020-10-12 04:00:00+00:00,226.08,226.96,224.57,224.8,224.8,30621.0
2020-10-13 04:00:00+00:00,223.32,223.66,219.77,220.88,220.88,37449.0
2020-10-14 04:00:00+00:00,221.08,221.33,219.11,219.7,219.7,33811.0
2020-10-15 04:00:00+00:00,214.82,215.78,213.38,214.75,214.75,53845.0
2020-10-16 04:00:00+00:00,216.24,219.26,215.75,218.22,218.22,165705.0
2020-10-19 04:00:00+00:00,218.86,219.33,214.7,214.88,214.88,59164.0
2020-10-20 04:00:00+00:00,216.83,219.04,216.13,218.3,218.3,131992.0
2020-10-21 04:00:00+00:00,217.49,220.29,215.94,215.94,215.94,89047.0
2020-10-22 04:00:00+00:00,214.92,218.96,213.77,218.05,218.05,76810.0
2020-10-23 04:00:00+00:00,221.35,221.58,218.75,219.17,219.17,89043.0
2020-10-26 04:00:00+00:00,216.11,216.53,211.81,213.21,213.21,59306.0
2020-10-27 04:00:00+00:00,211.89,213.8,210.81,211.15,211.15,73943.0
