Date,Open,High,Low,Close,Adj Close,Volume
2021-04-23 04:00:00+00:00,22.45,22.45,15.17,15.53,15.53,248659.0
2021-04-26 04:00:00+00:00,14.43,15.79,14.36,15.41,15.41,17408.0
2021-04-27 04:00:00+00:00,15.27,15.735,15.2,15.41,15.41,4716.0
2021-04-28 04:00:00+00:00,16.57,16.795,15.8,16.225,16.225,6607.0
2021-04-29 04:00:00+00:00,16.01,16.29,16.01,16.05,16.05,3218.0
2021-04-30 04:00:00+00:00,15.675,16.05,15.63,16.0,16.0,3197.0
2021-05-03 04:00:00+00:00,16.3,17.28,16.3,17.08,17.08,3810.0
2021-05-04 04:00:00+00:00,16.2,16.74,16.2,16.74,16.74,2167.0
2021-05-05 04:00:00+00:00,16.71,17.21,16.71,17.0,17.0,4945.0
2021-05-06 04:00:00+00:00,16.6,16.75,16.34,16.56,16.56,10501.0
2021-05-07 04:00:00+00:00,17.005,18.41,16.76,17.98,17.98,2946.0
2021-05-10 04:00:00+00:00,18.29,18.3,17.75,17.98,17.98,2435.0
2021-05-11 04:00:00+00:00,16.61,16.925,16.14,16.16,16.16,2701.0
2021-05-12 04:00:00+00:00,16.7,16.7,15.73,15.905,15.905,8595.0
2021-05-13 04:00:00+00:00,15.57,15.695,14.31,14.99,14.99,4605.0
2021-05-14 04:00:00+00:00,15.415,15.47,14.65,15.16,15.16,11506.0
2021-05-17 04:00:00+00:00,15.12,16.0,14.86,15.96,15.96,3248.0
2021-05-18 04:00:00+00:00,16.575,17.45,16.3,16.69,16.69,10150.0
2021-05-19 04:00:00+00:00,16.45,16.45,15.76,16.26,16.26,7715.0
2021-05-20 04:00:00+00:00,16.7,16.7,15.89,16.045,16.045,15139.0
2021-05-21 04:00:00+00:00,15.91,16.04,15.77,16.02,16.02,5189.0
2021-05-24 04:00:00+00:00,15.895,17.33,15.895,17.29,17.29,5785.0
2021-05-25 04:00:00+00:00,18.2,20.63,18.2,18.96,18.96,11887.0
2021-05-26 04:00:00+00:00,19.83,20.51,19.83,20.03,20.03,13122.0
2021-05-27 04:00:00+00:00,20.27,20.65,20.22,20.22,20.22,3952.0
2021-05-28 04:00:00+00:00,20.36,20.67,19.95,19.99,19.99,1641.0
2021-06-01 04:00:00+00:00,19.8,20.01,19.46,19.86,19.86,1690.0
2021-06-02 04:00:00+00:00,20.01,20.01,18.57,19.61,19.61,2988.0
2021-06-03 04:00:00+00:00,19.3,19.3,18.85,18.905,18.905,2078.0
2021-06-04 04:00:00+00:00,19.0,19.185,18.4,19.035,19.035,6454.0
2021-06-07 04:00:00+00:00,19.09,19.43,18.38,19.18,19.18,5060.0
2021-06-08 04:00:00+00:00,19.155,19.59,18.9,19.15,19.15,3870.0
2021-06-09 04:00:00+00:00,19.81,19.87,19.46,19.7,19.7,5583.0
2021-06-10 04:00:00+00:00,19.76,20.15,19.68,19.97,19.97,3289.0
2021-06-11 04:00:00+00:00,19.88,20.0,19.64,19.775,19.775,7106.0
2021-06-14 04:00:00+00:00,19.9,20.24,19.195,19.365,19.365,8819.0
2021-06-15 04:00:00+00:00,19.51,19.61,18.2,18.67,18.67,7751.0
2021-06-16 04:00:00+00:00,18.77,19.235,18.77,19.02,19.02,3157.0
2021-06-17 04:00:00+00:00,19.385,19.385,18.63,18.63,18.63,2087.0
2021-06-18 04:00:00+00:00,18.715,19.12,18.03,18.03,18.03,3072.0
2021-06-21 04:00:00+00:00,18.52,18.52,16.84,17.36,17.36,16881.0
2021-06-22 04:00:00+00:00,16.9,16.9,15.695,16.19,16.19,7426.0
2021-06-23 04:00:00+00:00,16.1,16.42,15.7,16.185,16.185,11190.0
2021-06-24 04:00:00+00:00,16.705,17.8,16.475,17.57,17.57,16261.0
2021-06-25 04:00:00+00:00,17.81,17.81,16.93,17.37,17.37,18810.0
2021-06-28 04:00:00+00:00,16.95,17.0,16.355,17.0,17.0,4150.0
2021-06-29 04:00:00+00:00,16.88,16.88,16.09,16.14,16.14,10561.0
